1400,2930,1750,2924,1751,2977,1401,2984,0.63912857
456,2817,627,2812,630,2885,459,2891,0.87037945
197,2813,315,2817,312,2895,194,2891,0.8061461
321,2817,441,2813,443,2880,323,2884,0.8654125
1568,2803,1750,2799,1751,2861,1569,2865,0.8801683
1349,2804,1436,2804,1436,2862,1349,2862,0.84067905
1448,2801,1556,2801,1556,2859,1448,2859,0.8033004
1048,2677,1160,2677,1160,2731,1048,2731,0.8494259
730,2675,853,2675,853,2733,730,2733,0.8331964
938,2674,1033,2674,1033,2723,938,2723,0.60865355
1181,2663,1371,2663,1371,2723,1181,2723,0.9068716
865,2667,920,2667,920,2719,865,2719,0.7470723
541,2622,734,2630,730,2740,536,2732,0.60170823
639,2565,676,2565,676,2575,639,2575,0.502554
347,2485,434,2485,434,2548,347,2548,0.9102554
248,2481,332,2481,332,2539,248,2539,0.9011402
102,2474,228,2474,228,2539,102,2539,0.9010839
1707,2466,1747,2466,1747,2519,1707,2519,0.7190775
427,2385,564,2385,564,2441,427,2441,0.8008348
229,2379,420,2379,420,2440,229,2440,0.71821797
100,2376,228,2376,228,2440,100,2440,0.8586187
1643,2372,1747,2372,1747,2424,1643,2424,0.8623177
1529,2370,1631,2370,1631,2424,1529,2424,0.8598619
730,2184,752,2184,752,2234,730,2234,0.5082971
535,2175,707,2171,708,2232,536,2235,0.8853219
277,2167,504,2172,503,2242,276,2237,0.7812998
98,2159,252,2159,252,2241,98,2241,0.86245775
1624,2162,1748,2162,1748,2219,1624,2219,0.9182767
1475,2152,1606,2152,1606,2228,1475,2228,0.8619389
98,2018,285,2014,286,2068,99,2071,0.7318081
422,2011,586,2006,588,2066,424,2072,0.7403532
1648,2009,1748,2009,1748,2057,1648,2057,0.91125435
307,2006,409,2006,409,2068,307,2068,0.88228977
1530,2005,1634,2005,1634,2060,1530,2060,0.867223
362,1922,535,1922,535,1999,362,1999,0.63611424
230,1922,351,1918,354,1984,232,1988,0.8472172
95,1919,219,1919,219,1988,95,1988,0.8596339
1647,1917,1747,1917,1747,1970,1647,1970,0.89526975
1020,1915,1145,1911,1146,1969,1022,1973,0.8488744
1558,1915,1630,1911,1634,1970,1562,1975,0.789455
639,1855,844,1888,821,2032,616,1999,0.66458637
199,1790,508,1786,508,1834,200,1838,0.81192994
528,1785,648,1781,650,1834,529,1837,0.84124535
116,1785,150,1782,154,1838,120,1840,0.8305981
1366,1775,1406,1775,1406,1828,1366,1828,0.7188952
1045,1762,1089,1767,1080,1835,1036,1830,0.4845641
199,1681,513,1671,514,1729,201,1739,0.7244452
531,1672,621,1672,621,1735,531,1735,0.6767928
122,1677,154,1679,150,1733,118,1731,0.6269415
1311,1673,1406,1673,1406,1722,1311,1722,0.878151
1228,1670,1294,1670,1294,1725,1228,1725,0.8220444
1661,1669,1758,1669,1758,1717,1661,1717,0.930744
1579,1663,1643,1663,1643,1720,1579,1720,0.7707825
347,1579,482,1575,483,1622,348,1625,0.78580344
196,1574,356,1579,355,1630,195,1625,0.5647354
503,1576,699,1569,701,1619,505,1626,0.8391111
117,1577,151,1577,151,1626,117,1626,0.6602431
722,1570,870,1570,870,1621,722,1621,0.83017075
1307,1570,1404,1570,1404,1618,1307,1618,0.8633811
1195,1561,1292,1566,1289,1621,1192,1616,0.71631414
1660,1563,1761,1563,1761,1615,1660,1615,0.87249076
1551,1552,1650,1557,1648,1619,1548,1614,0.6351366
414,1472,557,1468,558,1519,415,1522,0.8596903
205,1470,400,1470,400,1519,205,1519,0.8335227
611,1774,1102,1283,1387,1563,896,2054,0.53586364
576,1460,820,1455,822,1524,578,1529,0.7818339
1311,1460,1406,1460,1406,1509,1311,1509,0.86841184
1661,1457,1759,1457,1759,1505,1661,1505,0.9348368
1579,1456,1645,1456,1645,1509,1579,1509,0.8868552
826,1446,937,1446,937,1518,826,1518,0.6395629
1212,1409,1312,1425,1293,1541,1193,1525,0.4214855
460,1368,572,1368,572,1415,460,1415,0.914603
194,1361,440,1361,440,1416,194,1416,0.7671773
1238,1365,1287,1365,1287,1412,1238,1412,0.46331042
118,1367,152,1367,152,1419,118,1419,0.5516941
1308,1362,1402,1358,1404,1407,1310,1411,0.888879
1663,1355,1759,1355,1759,1403,1663,1403,0.93568397
1546,1348,1653,1340,1658,1406,1551,1415,0.6928264
1055,1286,1079,1286,1079,1303,1055,1303,0.4058151
590,1306,997,1190,1072,1447,665,1563,0.60407066
200,1265,505,1261,506,1304,201,1309,0.81381243
120,1265,137,1263,143,1300,126,1302,0.54399604
1308,1254,1404,1250,1405,1298,1310,1302,0.8776362
521,1249,611,1249,611,1313,521,1313,0.8482881
1197,1249,1292,1249,1292,1303,1197,1303,0.8271399
1663,1249,1761,1249,1761,1296,1663,1296,0.9404885
1547,1238,1650,1238,1650,1305,1547,1305,0.75898194
197,1143,436,1150,435,1199,196,1193,0.80178535
95,1141,174,1141,174,1197,95,1197,0.5698632
1018,1125,1109,1125,1109,1196,1018,1196,0.5748015
1244,1120,1414,1116,1415,1188,1245,1192,0.8021291
1594,1118,1764,1118,1764,1185,1594,1185,0.8040213
234,1065,251,1068,246,1101,228,1098,0.4437134
470,1043,830,1043,830,1107,470,1107,0.8059196
250,1044,384,1040,386,1115,252,1119,0.8624956
94,1045,209,1045,209,1108,94,1108,0.8938851
1063,953,1136,953,1136,998,1063,998,0.8738371
219,943,337,943,337,1008,219,1008,0.8777227
91,945,204,945,204,1004,91,1004,0.87580097
448,944,598,940,600,1001,449,1004,0.86479807
935,937,1050,937,1050,997,935,997,0.87971973
1579,935,1735,935,1735,991,1579,991,0.8145785
185,847,312,847,312,904,185,904,0.9024165
938,839,1103,839,1103,906,938,906,0.88979805
80,820,178,820,178,911,80,911,0.8407552
1430,821,1763,814,1764,895,1432,901,0.703354
85,749,224,745,225,809,87,812,0.8874293
423,738,573,742,571,824,421,820,0.77882075
1030,744,1240,739,1242,800,1032,805,0.8171393
537,745,799,733,802,808,540,820,0.7232269
1730,734,1765,738,1758,796,1724,792,0.4918361
928,723,1017,718,1022,805,933,810,0.7926458
898,607,1062,607,1062,675,898,675,0.9193164
715,603,871,603,871,664,715,664,0.87015176
532,592,697,592,697,665,532,665,0.8533466
1079,589,1263,585,1264,663,1080,667,0.8626411
783,488,898,488,898,546,783,546,0.8968314
914,487,1065,487,1065,544,914,544,0.8807391
1083,488,1201,484,1203,542,1085,545,0.8765115
631,479,764,483,761,553,629,549,0.7983238
766,407,927,407,927,474,766,474,0.9199053
1282,413,1315,410,1319,458,1286,461,0.69156927
438,407,551,403,553,464,440,468,0.84420115
