273,1446,306,1444,307,1465,273,1466,0.73945725
200,1444,237,1447,236,1464,199,1462,0.48250604
311,1442,376,1441,376,1462,312,1464,0.7940246
273,1378,305,1378,305,1400,273,1400,0.7684038
514,1378,527,1378,527,1391,514,1391,0.47564384
231,1337,268,1336,269,1359,232,1360,0.74852175
268,1336,300,1336,300,1360,268,1360,0.7045983
414,1335,530,1332,530,1357,415,1360,0.6800917
225,1298,301,1298,301,1326,225,1326,0.7826561
141,1298,213,1299,212,1325,141,1324,0.7998881
79,1297,136,1299,135,1326,78,1324,0.78967774
401,1294,481,1294,481,1320,401,1320,0.71794516
482,1293,530,1293,530,1319,482,1319,0.7588774
213,1259,261,1261,260,1283,212,1282,0.75697994
272,1259,301,1259,301,1283,272,1283,0.7200643
151,1257,205,1259,204,1284,151,1283,0.7801277
513,1261,528,1261,528,1276,513,1276,0.6103628
229,1224,262,1224,262,1246,229,1246,0.49315688
173,1221,223,1223,223,1249,172,1248,0.5623358
273,1223,302,1223,302,1243,273,1243,0.77995217
514,1223,528,1223,528,1237,514,1237,0.62602895
194,1183,301,1183,301,1210,194,1210,0.78270507
413,1181,531,1178,532,1204,413,1208,0.60298395
153,1141,305,1144,304,1174,152,1171,0.5991492
498,1141,528,1141,528,1166,498,1166,0.6289386
459,1141,496,1141,496,1164,459,1164,0.67521316
36,1098,143,1096,143,1123,36,1124,0.72279906
263,1099,319,1096,320,1116,263,1119,0.73289675
459,1096,530,1094,530,1115,460,1118,0.6918299
402,1096,417,1096,417,1116,402,1116,0.69771767
70,1062,106,1062,106,1081,70,1081,0.62169737
263,1063,277,1063,277,1075,263,1075,0.5327487
40,1061,62,1061,62,1080,40,1080,0.80666506
209,1062,215,1062,215,1071,209,1071,0.4635072
273,1057,319,1057,319,1079,273,1079,0.7489103
402,1057,417,1057,417,1077,402,1077,0.6946792
457,1055,531,1051,532,1076,458,1080,0.63956475
41,1021,96,1023,95,1045,40,1042,0.704211
281,1019,318,1019,318,1041,281,1041,0.6674461
447,1016,530,1015,531,1039,447,1040,0.6970783
403,1019,417,1019,417,1040,403,1040,0.7530329
100,986,147,986,147,1006,100,1006,0.74317974
42,986,99,985,99,1004,42,1006,0.78206474
261,982,321,982,321,1003,261,1003,0.66667295
403,983,418,983,418,1000,403,1000,0.76018673
447,979,531,978,531,1000,447,1002,0.6754018
207,953,215,953,215,962,207,962,0.5203075
40,949,104,945,105,964,42,968,0.6795361
114,946,145,946,145,966,114,966,0.53331715
266,942,321,943,321,964,266,963,0.7542499
402,943,417,943,417,962,402,962,0.7083344
446,941,531,939,532,963,447,965,0.5729625
88,903,153,903,153,936,88,936,0.48023534
38,901,97,901,97,930,38,930,0.6969863
254,893,320,891,321,914,255,917,0.4931802
446,890,532,889,533,911,446,913,0.74982756
403,889,417,889,417,912,403,912,0.71969694
41,881,82,883,81,903,40,902,0.744241
39,843,80,843,80,870,39,870,0.7949802
181,846,189,847,187,860,180,859,0.42362902
91,843,118,841,120,866,94,868,0.6140435
236,842,320,841,321,862,236,863,0.5961984
483,838,531,838,531,862,483,862,0.72384447
429,838,480,836,481,860,430,862,0.6582817
402,840,418,840,418,861,402,861,0.6990269
84,808,109,808,109,827,84,827,0.6842453
40,806,78,806,78,827,40,827,0.7454869
281,804,321,804,321,823,281,823,0.7636827
116,800,153,801,152,830,115,829,0.6806676
434,801,532,800,532,822,434,823,0.68174934
403,801,418,801,418,822,403,822,0.64801127
40,764,80,763,81,792,41,793,0.7230039
249,753,321,753,321,774,249,774,0.45426783
431,753,481,752,482,772,431,773,0.7123714
497,750,532,748,533,772,498,773,0.74589896
402,750,418,750,418,771,402,771,0.6506288
94,743,148,742,149,763,95,765,0.8180968
40,743,88,743,88,762,40,762,0.73489743
113,706,136,706,136,725,113,725,0.7819919
81,703,109,703,109,726,81,726,0.77182734
40,702,80,702,80,726,40,726,0.7429118
275,690,322,690,322,712,275,712,0.66444546
433,688,507,687,507,712,433,713,0.68067664
496,687,533,687,533,710,496,710,0.67408276
402,688,419,688,419,711,402,711,0.6623046
72,681,139,681,139,702,72,702,0.72822744
44,678,59,681,56,698,41,695,0.40808755
43,646,74,644,75,662,43,663,0.75603426
80,645,131,645,131,663,80,663,0.8235757
266,629,322,629,322,649,266,649,0.65094465
435,627,497,627,497,648,435,648,0.70408475
496,624,532,624,532,648,496,648,0.6155645
402,626,418,626,418,647,402,647,0.6273138
96,620,149,620,149,640,96,640,0.7314375
43,617,79,617,79,639,43,639,0.84796506
86,578,124,578,124,599,86,599,0.7193714
40,575,85,577,84,601,39,600,0.57283247
281,565,321,564,322,585,282,586,0.7591302
432,564,533,560,534,585,432,588,0.5593445
403,564,419,564,419,583,403,583,0.5801126
43,554,79,554,79,574,43,574,0.8101183
