464,1722,536,1722,536,1762,464,1762,0.9150088
607,1722,679,1719,681,1762,609,1766,0.87246495
275,1722,326,1722,326,1753,275,1753,0.8339192
688,1717,816,1717,816,1756,688,1756,0.83899957
546,1719,597,1719,597,1763,546,1763,0.9259331
388,1718,456,1718,456,1761,388,1761,0.9192293
202,1718,267,1721,266,1753,201,1751,0.7872622
337,1719,379,1719,379,1753,337,1753,0.89800876
175,1720,189,1720,189,1749,175,1749,0.5147135
475,1662,521,1662,521,1695,475,1695,0.92622626
416,1657,465,1657,465,1689,416,1689,0.8991733
334,1653,405,1653,405,1689,334,1689,0.89761335
517,1594,596,1594,596,1629,517,1629,0.8202169
912,1594,973,1594,973,1627,912,1627,0.7901277
840,1595,909,1592,911,1628,842,1631,0.72259897
410,1591,513,1591,513,1624,410,1624,0.7891123
339,1589,407,1589,407,1622,339,1622,0.82666343
894,1528,976,1526,977,1562,895,1564,0.7794443
337,1527,441,1527,441,1558,337,1558,0.78928226
811,1524,887,1524,887,1566,811,1566,0.8057553
446,1529,526,1526,527,1557,447,1560,0.79148656
909,1460,973,1460,973,1492,909,1492,0.70946074
617,1457,689,1457,689,1494,617,1494,0.6867424
864,1458,902,1458,902,1490,864,1490,0.68221503
333,1454,397,1454,397,1483,333,1483,0.53676575
942,1395,967,1395,967,1420,942,1420,0.71990246
421,1389,472,1389,472,1429,421,1429,0.88179344
333,1389,413,1389,413,1420,333,1420,0.8633856
628,1323,690,1323,690,1359,628,1359,0.5599282
328,1326,340,1325,342,1352,330,1353,0.62973756
418,1316,494,1316,494,1355,418,1355,0.8551738
344,1314,413,1314,413,1357,344,1357,0.8249428
841,1260,906,1260,906,1292,841,1292,0.8186142
909,1257,971,1257,971,1290,909,1290,0.84397733
334,1247,419,1250,417,1298,332,1295,0.7996373
418,1249,483,1249,483,1293,418,1293,0.8398758
21,1172,98,1172,98,1200,21,1200,0.5674499
907,1168,972,1168,972,1201,907,1201,0.6745833
864,1166,904,1166,904,1201,864,1201,0.65013736
614,1165,675,1165,675,1199,614,1199,0.7154241
570,1164,609,1164,609,1199,570,1199,0.7694322
441,1168,459,1168,459,1190,441,1190,0.5430514
615,1110,672,1110,672,1137,615,1137,0.81506926
101,1109,145,1109,145,1145,101,1145,0.78729415
214,1108,270,1106,272,1140,215,1143,0.8307102
862,1105,970,1105,970,1139,862,1139,0.6967843
152,1105,209,1105,209,1142,152,1142,0.8391961
564,1105,609,1103,611,1136,565,1138,0.6934891
442,1108,454,1107,456,1135,444,1136,0.56658405
12,1096,99,1094,100,1143,13,1145,0.5956524
21,1048,107,1048,107,1082,21,1082,0.87584525
210,1050,284,1050,284,1075,210,1075,0.86487836
117,1047,198,1047,198,1082,117,1082,0.89644134
866,1045,971,1047,970,1079,866,1077,0.6980395
614,1047,672,1047,672,1076,614,1076,0.8297254
568,1045,606,1045,606,1079,568,1079,0.6865399
444,1049,455,1049,455,1075,444,1075,0.6757745
80,990,125,988,128,1024,82,1026,0.7213023
614,990,674,990,674,1016,614,1016,0.8247386
906,989,968,989,968,1019,906,1019,0.6933498
194,987,250,987,250,1022,194,1022,0.8312237
131,987,187,987,187,1022,131,1022,0.87487864
849,985,904,989,902,1019,847,1015,0.6607301
568,990,583,990,583,1013,568,1013,0.53430897
578,987,607,987,607,1016,578,1016,0.52648425
14,983,83,983,83,1019,14,1019,0.7495967
196,925,267,925,267,954,196,954,0.6762941
126,922,186,917,189,951,128,956,0.7541014
864,914,971,914,971,960,864,960,0.6289827
575,916,670,916,670,953,575,953,0.80599546
620,844,660,844,660,867,620,867,0.8031732
188,835,411,839,411,869,187,864,0.6995737
85,837,164,837,164,875,85,875,0.82315713
17,838,77,838,77,867,17,867,0.93258953
829,835,868,835,868,869,829,869,0.7463825
783,835,818,835,818,863,783,863,0.5821703
549,832,613,832,613,868,549,868,0.69617325
15,787,74,787,74,816,15,816,0.8436128
617,788,680,784,683,817,620,821,0.7849179
232,785,357,782,358,816,233,819,0.6183824
156,784,225,784,225,817,156,817,0.8177991
705,783,792,781,793,815,706,817,0.6558296
550,783,612,783,612,816,550,816,0.83623433
550,739,641,741,640,778,549,776,0.8470444
733,743,766,743,766,771,733,771,0.5544711
779,735,901,735,901,776,779,776,0.57557935
60,736,129,736,129,776,60,776,0.6843277
476,652,641,655,640,725,475,722,0.62459916
318,653,465,653,465,716,318,716,0.8363529
642,646,823,649,821,718,641,715,0.763952
163,647,305,649,304,717,162,715,0.7922899
455,571,664,569,664,611,455,613,0.64184093
318,573,445,571,446,604,319,607,0.8448614
416,516,428,515,430,540,418,541,0.42126313
576,507,641,507,641,547,576,547,0.86273557
515,508,564,508,564,542,515,542,0.85156095
352,507,408,507,408,541,352,541,0.75928676
337,513,346,513,346,533,337,533,0.5362028
430,499,503,499,503,550,430,550,0.8175491
532,457,623,455,624,497,533,499,0.840692
434,459,521,459,521,491,434,491,0.84695524
357,460,415,460,415,490,357,490,0.8270837
642,454,725,456,724,498,641,496,0.832828
841,453,920,455,919,497,839,495,0.823248
733,454,833,454,833,498,733,498,0.8185029
239,457,329,454,331,492,241,495,0.8296061
58,459,226,453,227,491,60,496,0.8006343
203,328,356,328,356,392,203,392,0.78182834
379,321,496,327,492,415,374,409,0.76722884
704,315,843,322,839,394,700,386,0.7995119
508,301,699,317,690,420,499,403,0.7003797
136,308,239,315,235,389,131,382,0.6095876
606,314,638,314,638,332,606,332,0.47329542
385,227,574,224,575,253,385,256,0.5379893
