612,1985,620,1985,620,1990,612,1990,0.42115662
174,1959,426,1959,426,2018,174,2018,0.5741846
644,1953,678,1988,645,2021,610,1986,0.510187
468,1957,597,1957,597,2017,468,2017,0.57530534
645,1724,705,1724,705,1746,645,1746,0.82732445
541,1718,628,1718,628,1746,541,1746,0.8498358
452,1719,527,1717,528,1744,453,1746,0.8370002
322,1718,377,1718,377,1746,322,1746,0.86798143
202,1715,309,1716,309,1749,202,1748,0.7028191
143,1717,189,1715,191,1748,144,1750,0.7607403
717,1717,763,1715,764,1749,718,1751,0.87883604
394,1718,422,1718,422,1747,394,1747,0.90489864
542,1681,599,1681,599,1703,542,1703,0.88841265
262,1679,292,1679,292,1701,262,1701,0.83203226
452,1670,529,1670,529,1705,452,1705,0.77127093
307,1673,366,1673,366,1700,307,1700,0.91123915
379,1672,439,1672,439,1700,379,1700,0.86285096
203,1672,247,1672,247,1699,203,1699,0.89660376
146,1672,189,1672,189,1700,146,1700,0.8997478
283,1630,298,1630,298,1646,283,1646,0.5204534
468,1623,557,1623,557,1660,468,1660,0.86195457
290,1625,351,1625,351,1654,290,1654,0.87772745
424,1626,454,1626,454,1654,424,1654,0.92368585
365,1624,409,1624,409,1654,365,1654,0.8983518
203,1623,264,1623,264,1653,203,1653,0.8732294
572,1621,631,1621,631,1660,572,1660,0.91300416
145,1621,191,1621,191,1654,145,1654,0.8584495
190,1591,201,1591,201,1596,190,1596,0.48975807
203,1590,243,1590,243,1597,203,1597,0.5318569
735,1590,744,1590,744,1595,735,1595,0.53706616
172,1436,248,1441,246,1478,170,1474,0.6554095
57,1441,102,1441,102,1470,57,1470,0.86108285
114,1438,160,1438,160,1472,114,1472,0.81976557
12,1439,44,1439,44,1470,12,1470,0.87973255
500,1405,506,1407,504,1413,498,1411,0.5015981
473,1407,479,1407,479,1411,473,1411,0.42472512
132,1406,152,1406,152,1411,132,1411,0.5057843
764,1406,773,1406,773,1412,764,1412,0.59475017
750,1406,759,1406,759,1411,750,1411,0.65972584
706,1406,714,1406,714,1412,706,1412,0.65769625
485,1406,495,1406,495,1412,485,1412,0.5562514
733,1404,746,1404,746,1412,733,1412,0.63383085
722,1405,729,1405,729,1412,722,1412,0.55054057
146,1346,219,1349,217,1382,144,1379,0.85780305
30,1346,75,1350,73,1379,28,1375,0.81607944
777,1347,822,1347,822,1377,777,1377,0.8856538
231,1343,296,1348,294,1383,228,1379,0.80382174
717,1345,772,1345,772,1379,717,1379,0.7966076
84,1346,130,1346,130,1379,84,1379,0.7212063
97,1257,147,1257,147,1286,97,1286,0.8387311
776,1254,821,1254,821,1284,776,1284,0.8682155
28,1252,91,1254,89,1288,27,1285,0.6907647
715,1249,778,1253,776,1289,712,1285,0.75745547
161,1166,192,1166,192,1193,161,1193,0.90494883
87,1164,149,1162,150,1193,88,1195,0.8356532
17,1163,75,1163,75,1193,17,1193,0.8619222
204,1162,277,1162,277,1195,204,1195,0.80669963
776,1162,823,1162,823,1193,776,1193,0.85140985
729,1160,776,1160,776,1197,729,1197,0.66091025
111,1125,147,1125,147,1147,111,1147,0.63967997
88,1121,115,1123,113,1147,86,1145,0.46478277
234,1119,304,1119,304,1148,234,1148,0.82365423
16,1117,76,1119,75,1153,15,1151,0.6831762
775,1118,820,1116,821,1145,777,1147,0.86970973
160,1116,220,1116,220,1150,160,1150,0.7284723
729,1112,776,1117,773,1150,726,1146,0.6898302
17,1074,75,1074,75,1102,17,1102,0.7903532
151,1079,156,1079,156,1088,151,1088,0.43948996
86,1072,148,1074,147,1101,85,1099,0.79416597
776,1073,819,1071,821,1101,777,1103,0.8669207
746,1071,769,1071,769,1100,746,1100,0.7530715
33,1026,145,1026,145,1059,33,1059,0.8009989
761,1026,806,1026,806,1057,761,1057,0.8224996
728,1023,765,1023,765,1055,728,1055,0.60993797
189,999,193,999,193,1002,189,1002,0.4173622
179,988,221,991,219,1015,177,1012,0.65020186
164,989,188,989,188,1011,164,1011,0.6175577
234,986,285,986,285,1015,234,1015,0.823999
30,983,74,983,74,1013,30,1013,0.7413395
87,982,149,982,149,1012,87,1012,0.4984639
801,979,820,978,822,1008,803,1010,0.76043046
559,949,567,949,567,953,559,953,0.43717802
763,948,771,948,771,953,763,953,0.54717505
543,948,553,948,553,953,543,953,0.6068478
529,947,538,947,538,953,529,953,0.55902535
455,947,467,947,467,954,455,954,0.6716224
31,891,215,891,215,920,31,920,0.75673145
747,891,790,891,790,918,747,918,0.8910225
572,891,616,891,616,920,572,920,0.8740456
527,889,567,889,567,921,527,921,0.79983246
702,889,741,889,741,921,702,921,0.8266654
453,891,466,891,466,920,453,920,0.62789
88,847,146,847,146,871,88,871,0.8940407
469,845,571,846,571,872,469,870,0.82467365
220,845,279,845,279,873,220,873,0.8764709
761,844,820,844,820,874,761,874,0.89096886
380,843,454,843,454,875,380,875,0.8222185
293,844,354,844,354,874,293,874,0.84486794
163,844,206,844,206,873,163,873,0.8885083
369,848,379,847,381,871,371,872,0.4490731
717,844,747,844,747,873,717,873,0.87217945
14,842,76,842,76,875,14,875,0.82511485
35,802,218,805,217,826,35,823,0.7774946
748,801,790,801,790,827,748,827,0.9293882
703,801,740,801,740,829,703,829,0.8504245
525,798,569,798,569,829,525,829,0.8023889
570,799,615,796,617,826,573,829,0.8349789
452,800,465,799,468,828,455,829,0.6206917
762,755,818,755,818,781,762,781,0.93565
61,755,175,755,175,781,61,781,0.7840668
715,755,746,755,746,781,715,781,0.89217484
191,753,237,753,237,782,191,782,0.89216363
31,757,44,757,44,780,31,780,0.52490836
32,712,214,709,215,735,33,738,0.6804766
747,710,790,710,790,736,747,736,0.93166494
703,710,740,710,740,738,703,738,0.8545534
570,708,616,708,616,738,570,738,0.81892866
525,707,570,707,570,740,525,740,0.7577297
453,705,468,705,468,739,453,739,0.54197514
266,664,363,664,363,693,266,693,0.7865256
118,663,178,663,178,691,118,691,0.8944435
761,661,818,663,817,692,760,690,0.8973396
363,662,444,662,444,691,363,691,0.7835206
717,663,747,663,747,691,717,691,0.8880675
45,661,103,661,103,691,45,691,0.8896037
187,660,247,658,248,694,189,697,0.80134195
16,662,38,662,38,690,16,690,0.5875139
631,630,642,630,642,635,631,635,0.623849
470,630,477,630,477,635,470,635,0.55972207
