1251,3492,1450,3489,1451,3553,1252,3556,0.89334136
1089,3486,1239,3486,1239,3569,1089,3569,0.8769071
1253,3368,1412,3368,1412,3430,1253,3430,0.84791434
1409,3368,1452,3368,1452,3422,1409,3422,0.7133592
1089,3349,1237,3355,1234,3423,1086,3417,0.81665134
1321,3282,1450,3278,1451,3325,1323,3329,0.8658209
1190,3276,1310,3276,1310,3336,1190,3336,0.8911785
1017,3256,1174,3259,1172,3332,1015,3328,0.8270886
392,3070,566,3070,566,3142,392,3142,0.8863324
260,3066,379,3066,379,3132,260,3132,0.8494816
133,3060,250,3067,246,3143,129,3137,0.7551932
977,2936,1099,2936,1099,2989,977,2989,0.8368704
668,2933,785,2933,785,2986,668,2986,0.88283545
871,2935,977,2935,977,2982,871,2982,0.7701581
1120,2926,1312,2926,1312,2986,1120,2986,0.8986839
466,2918,661,2918,661,2977,466,2977,0.8322215
800,2915,855,2915,855,2979,800,2979,0.82892764
1652,2740,1697,2740,1697,2788,1652,2788,0.6948238
285,2733,368,2733,368,2793,285,2793,0.91461265
179,2727,267,2727,267,2783,179,2783,0.88566905
13,2716,159,2716,159,2784,13,2784,0.83980376
663,2658,882,2663,879,2790,660,2786,0.4281762
1586,2639,1692,2639,1692,2692,1586,2692,0.837501
1469,2636,1572,2636,1572,2692,1469,2692,0.845295
365,2633,492,2633,492,2686,365,2686,0.82451296
163,2623,356,2623,356,2684,163,2684,0.7586515
33,2618,159,2618,159,2683,33,2683,0.8696451
671,2437,685,2437,685,2481,671,2481,0.5547584
1566,2423,1694,2423,1694,2487,1566,2487,0.86402893
1418,2419,1552,2419,1552,2494,1418,2494,0.74271965
471,2420,645,2423,644,2480,470,2477,0.88059753
210,2413,439,2413,439,2483,210,2483,0.7486746
33,2400,186,2400,186,2483,33,2483,0.8806392
1474,2273,1690,2277,1689,2322,1473,2319,0.78334916
34,2259,217,2259,217,2305,34,2305,0.7971473
359,2249,530,2253,528,2314,357,2310,0.74859726
242,2248,343,2248,343,2308,242,2308,0.89201534
1586,2181,1688,2181,1688,2235,1586,2235,0.86552894
1501,2177,1572,2177,1572,2238,1501,2238,0.79358625
313,2170,482,2170,482,2238,313,2238,0.84518325
958,2160,1084,2166,1081,2232,955,2226,0.7870321
166,2161,290,2161,290,2227,166,2227,0.84448713
34,2161,152,2161,152,2227,34,2227,0.8926938
462,2030,586,2030,586,2082,462,2082,0.8894233
1306,2035,1342,2035,1342,2083,1306,2083,0.82042164
131,2029,436,2025,437,2073,132,2078,0.80770135
986,2030,1018,2030,1018,2086,986,2086,0.5878476
49,2025,89,2025,89,2080,49,2080,0.7602675
1306,1929,1340,1929,1340,1976,1306,1976,0.71663743
395,1921,482,1921,482,1984,395,1984,0.8720772
136,1922,381,1925,380,1971,136,1968,0.82020336
987,1928,1013,1928,1013,1978,987,1978,0.5850599
53,1917,87,1917,87,1968,53,1968,0.66047627
990,1846,1008,1846,1008,1873,990,1873,0.44124308
1602,1826,1699,1826,1699,1881,1602,1881,0.88041073
1246,1826,1342,1826,1342,1875,1246,1875,0.90165275
1518,1823,1585,1823,1585,1880,1518,1880,0.767062
183,1823,509,1823,509,1866,183,1866,0.74444634
1163,1821,1229,1821,1229,1875,1163,1875,0.870437
132,1820,196,1820,196,1868,132,1868,0.6042428
990,1824,1007,1824,1007,1846,990,1846,0.47710684
50,1816,84,1816,84,1866,50,1866,0.6522421
1601,1722,1698,1722,1698,1769,1601,1769,0.9014605
1243,1720,1337,1720,1337,1763,1243,1763,0.95012057
1134,1718,1226,1718,1226,1767,1134,1767,0.8607294
1485,1712,1589,1712,1589,1772,1485,1772,0.62348396
442,1714,643,1710,644,1760,443,1763,0.8073292
651,1709,800,1709,800,1766,651,1766,0.7959851
290,1709,418,1709,418,1760,290,1760,0.84408176
124,1703,298,1703,298,1770,124,1770,0.50552404
987,1713,1013,1713,1013,1769,987,1769,0.6135441
1601,1618,1699,1618,1699,1665,1601,1665,0.9219203
1519,1617,1582,1617,1582,1665,1519,1665,0.91107625
1245,1615,1342,1615,1342,1662,1245,1662,0.9286028
519,1612,750,1612,750,1668,519,1668,0.9130876
1163,1614,1227,1614,1227,1662,1163,1662,0.88183075
356,1611,495,1611,495,1656,356,1656,0.90827215
770,1608,864,1608,864,1662,770,1662,0.866679
136,1602,338,1602,338,1656,136,1656,0.83320355
987,1612,1010,1612,1010,1642,987,1642,0.5154875
1602,1511,1699,1511,1699,1558,1602,1558,0.8955345
1240,1509,1340,1509,1340,1556,1240,1556,0.8811499
1491,1506,1582,1506,1582,1561,1491,1561,0.6973882
1133,1504,1226,1504,1226,1558,1133,1558,0.8300776
134,1500,439,1500,439,1548,134,1548,0.7497409
458,1497,545,1497,545,1554,458,1554,0.8728708
37,1397,102,1401,100,1432,35,1428,0.54307556
246,1389,375,1389,375,1440,246,1440,0.73605853
1531,1376,1701,1376,1701,1450,1531,1450,0.73197967
1174,1376,1348,1376,1348,1443,1174,1443,0.7957737
956,1379,1040,1379,1040,1447,956,1447,0.7590804
126,1376,233,1376,233,1436,126,1436,0.66086674
402,1285,765,1288,765,1358,402,1355,0.76302534
173,1285,320,1285,320,1355,173,1355,0.8553193
31,1288,142,1288,142,1342,31,1342,0.9016902
996,1207,1067,1207,1067,1251,996,1251,0.8995597
1518,1195,1660,1201,1658,1258,1516,1252,0.84035516
386,1189,534,1189,534,1246,386,1246,0.8723909
867,1184,984,1184,984,1251,867,1251,0.84053105
151,1186,273,1182,275,1246,153,1250,0.88719827
27,1184,139,1184,139,1243,27,1243,0.9102416
871,1090,1043,1094,1042,1161,869,1157,0.86401594
1370,1091,1686,1084,1687,1148,1371,1155,0.78937423
124,1089,249,1092,248,1145,123,1141,0.8839669
19,1062,114,1062,114,1150,19,1150,0.86429864
966,1001,1156,1001,1156,1054,966,1054,0.8648681
1658,1002,1699,1002,1699,1062,1658,1062,0.6080342
524,997,609,997,609,1055,524,1055,0.72769386
602,990,707,990,707,1056,602,1056,0.7893717
352,984,504,984,504,1066,352,1066,0.8133378
29,988,162,988,162,1052,29,1052,0.82435274
865,980,950,980,950,1058,865,1058,0.79499334
827,856,994,856,994,928,827,928,0.858822
1016,846,1197,846,1197,919,1016,919,0.8925066
645,847,808,847,808,914,645,914,0.80003285
469,838,638,842,637,916,467,912,0.85595524
1018,744,1134,744,1134,798,1018,798,0.8740778
849,740,997,744,996,797,848,793,0.857497
718,741,830,741,830,795,718,795,0.91974485
579,735,701,735,701,799,579,799,0.7995237
1224,685,1242,685,1242,710,1224,710,0.4699951
1370,658,1485,658,1485,731,1370,731,0.9257752
701,655,857,659,856,727,699,723,0.89752966
1265,655,1356,655,1356,718,1265,718,0.89430326
868,658,908,658,908,712,868,712,0.6672913
509,648,677,653,675,714,507,709,0.86743605
379,651,492,651,492,711,379,711,0.86058486
1054,635,1210,641,1206,735,1050,728,0.86627996
915,637,1055,642,1052,717,912,712,0.77223337
227,641,362,641,362,718,227,718,0.76816946
980,521,1061,498,1080,566,999,589,0.40150902
388,462,904,447,909,593,392,608,0.5227265
1102,464,1288,460,1291,584,1105,588,0.6489314
