475,1589,533,1589,533,1628,475,1628,0.5670758
94,1589,163,1589,163,1628,94,1628,0.8302748
35,1590,86,1590,86,1623,35,1623,0.8384348
389,1587,434,1593,429,1629,385,1623,0.650986
777,1589,848,1589,848,1620,777,1620,0.75771374
291,1587,345,1587,345,1626,291,1626,0.5581769
248,1588,302,1588,302,1624,248,1624,0.73820513
532,1589,620,1586,621,1622,533,1625,0.76276946
446,1589,487,1589,487,1621,446,1621,0.6419992
683,1588,770,1587,771,1616,684,1618,0.8700365
629,1588,676,1588,676,1619,629,1619,0.87226045
166,1583,245,1585,244,1626,165,1624,0.76396734
342,1586,384,1583,386,1625,345,1627,0.66287285
108,1492,185,1490,186,1532,109,1534,0.89084077
191,1492,250,1490,251,1525,193,1527,0.86104035
36,1488,102,1488,102,1529,36,1529,0.7738763
651,1488,846,1486,847,1522,652,1524,0.71029794
630,1443,651,1443,651,1453,630,1453,0.47568792
282,1425,380,1426,379,1467,281,1465,0.67540425
37,1420,144,1422,143,1468,36,1466,0.7880277
149,1421,268,1420,269,1463,149,1464,0.80482376
587,1414,655,1414,655,1461,587,1461,0.5286505
648,1407,850,1411,849,1462,647,1458,0.6362202
151,1337,247,1337,247,1369,151,1369,0.8894009
105,1335,138,1335,138,1366,105,1366,0.7125299
513,1328,627,1325,628,1359,514,1363,0.7557358
177,1263,255,1263,255,1293,177,1293,0.86759096
673,1228,879,1232,876,1387,670,1383,0.44135126
796,1257,846,1257,846,1287,796,1287,0.83467984
524,1255,627,1254,628,1286,524,1288,0.769562
78,1246,175,1257,170,1306,73,1296,0.62033165
181,1197,230,1197,230,1223,181,1223,0.8508666
102,1192,170,1192,170,1226,102,1226,0.8240644
240,1191,287,1191,287,1221,240,1221,0.8523832
527,1184,624,1184,624,1214,527,1214,0.82062465
797,1184,844,1184,844,1214,797,1214,0.8607545
734,1180,789,1180,789,1216,734,1216,0.8613149
139,1126,184,1122,186,1153,141,1156,0.70473146
103,1123,140,1126,138,1155,101,1153,0.6553383
199,1120,249,1118,250,1155,200,1157,0.87289274
504,1113,626,1108,628,1144,506,1149,0.7429895
795,1113,847,1113,847,1143,795,1143,0.85299
705,1112,785,1110,786,1141,706,1143,0.8580417
104,1052,166,1052,166,1083,104,1083,0.90760374
246,1048,325,1048,325,1080,246,1080,0.87070465
174,1047,232,1047,232,1083,174,1083,0.86990005
794,1042,847,1042,847,1070,794,1070,0.89562154
705,1042,785,1039,786,1069,706,1073,0.8456731
505,1040,627,1038,627,1072,506,1074,0.7646528
146,974,247,976,247,1010,146,1009,0.86385053
102,974,137,974,137,1006,102,1006,0.7717264
703,965,849,965,849,1001,703,1001,0.55297005
502,964,630,960,631,1002,504,1006,0.5938985
217,899,292,899,292,939,217,939,0.8633679
153,899,207,896,209,932,154,935,0.72181845
727,899,763,899,763,928,727,928,0.52273816
548,897,599,894,601,936,550,938,0.8195857
473,893,542,893,542,936,473,936,0.6725801
170,837,268,836,268,865,171,866,0.8101441
273,837,330,835,331,863,274,865,0.80709827
79,835,152,835,152,868,79,868,0.8297367
19,837,70,837,70,864,19,864,0.858544
344,835,391,835,391,865,344,865,0.7839629
86,773,138,773,138,830,86,830,0.5385248
18,776,76,776,76,808,18,808,0.7611851
190,719,250,719,250,744,190,744,0.73039085
111,719,198,717,199,742,112,744,0.7005991
16,716,96,716,96,751,16,751,0.80565596
473,718,519,718,519,749,473,749,0.7771457
258,715,334,717,333,751,257,749,0.7566981
397,714,469,714,469,748,397,748,0.714228
334,715,379,715,379,749,334,749,0.5577614
378,658,546,660,545,689,378,687,0.75684917
327,656,377,656,377,689,327,689,0.7407499
388,590,496,593,495,634,387,630,0.6274298
504,582,605,585,604,634,503,631,0.7644688
277,578,403,586,400,636,274,629,0.7364768
466,529,572,529,572,578,466,578,0.4422569
374,531,481,529,481,575,374,577,0.45729882
341,534,388,534,388,573,341,573,0.5398196
535,538,558,538,558,551,535,551,0.52460504
301,530,338,532,336,578,299,577,0.5139145
429,520,473,520,473,538,429,538,0.72649443
480,522,489,522,489,534,480,534,0.60861546
380,517,428,517,428,540,380,540,0.7168806
537,471,554,471,554,481,537,481,0.4992895
378,452,406,452,406,472,378,472,0.44359586
418,435,479,443,471,507,409,499,0.44976908
324,358,491,354,493,444,326,448,0.54887474
339,320,543,322,542,352,339,350,0.6758513
311,275,382,275,382,302,311,302,0.57139236
583,273,792,272,793,302,583,304,0.70077616
399,273,494,273,494,302,399,302,0.8521883
222,272,284,272,284,307,222,307,0.8359304
143,272,210,272,210,307,143,307,0.85563254
506,272,570,272,570,303,506,303,0.8634383
71,271,135,268,137,305,72,308,0.7422622
182,223,269,225,268,263,181,261,0.85457665
99,230,114,232,111,253,96,251,0.40549427
38,226,100,226,100,257,38,257,0.8686089
549,223,650,225,649,260,548,257,0.8363592
106,224,173,224,173,264,106,264,0.8216474
282,222,375,221,376,261,283,262,0.8514232
663,223,714,225,713,258,662,256,0.69600326
414,223,530,223,530,257,414,257,0.7733246
748,221,843,221,843,253,748,253,0.7941226
197,177,305,177,305,215,197,215,0.87962246
428,178,504,178,504,208,428,208,0.7897249
319,179,416,177,416,206,319,208,0.8580094
511,172,676,175,675,213,510,211,0.7562462
635,104,780,104,780,151,635,151,0.7864517
200,104,340,101,341,154,201,157,0.70611995
101,102,189,102,189,149,101,149,0.7662533
487,95,629,95,629,156,487,156,0.5864619
311,94,476,96,476,154,310,153,0.63122874
