282,1734,337,1734,337,1765,282,1765,0.8063128
183,1737,192,1737,192,1761,183,1761,0.64661133
344,1731,390,1729,392,1763,345,1765,0.8176462
208,1725,276,1731,273,1769,204,1763,0.7947024
475,1724,553,1724,553,1773,475,1773,0.8362671
400,1724,469,1724,469,1769,400,1769,0.8787308
621,1727,698,1722,701,1765,624,1771,0.8087493
559,1724,615,1724,615,1769,559,1769,0.8040466
704,1717,839,1713,840,1756,705,1760,0.83024496
488,1645,536,1645,536,1682,488,1682,0.85939246
429,1642,480,1642,480,1676,429,1676,0.88071674
348,1639,419,1639,419,1679,348,1679,0.85547405
968,1638,992,1638,992,1669,968,1669,0.7600306
532,1578,611,1578,611,1611,532,1611,0.79918736
424,1577,528,1575,529,1607,425,1609,0.7887529
349,1571,418,1571,418,1608,349,1608,0.7773459
931,1571,993,1568,995,1603,932,1606,0.7824964
860,1570,929,1570,929,1607,860,1607,0.7821863
350,1511,454,1509,455,1540,351,1543,0.8344281
462,1508,543,1508,543,1540,462,1540,0.86213297
915,1503,994,1503,994,1542,915,1542,0.8378295
829,1503,909,1499,911,1543,831,1547,0.8090371
635,1432,711,1436,709,1473,634,1470,0.62501675
343,1432,424,1432,424,1475,343,1475,0.6836307
935,1434,992,1434,992,1464,935,1464,0.80812705
907,1436,920,1441,914,1457,900,1452,0.4352483
344,1369,428,1369,428,1400,344,1400,0.848633
437,1367,487,1367,487,1409,437,1409,0.89576
966,1365,990,1367,988,1396,964,1394,0.76318777
646,1296,712,1301,710,1335,644,1330,0.57746106
967,1302,989,1302,989,1327,967,1327,0.75603056
434,1296,509,1296,509,1333,434,1333,0.8938414
356,1295,427,1295,427,1335,356,1335,0.87779194
860,1232,927,1230,928,1265,861,1267,0.68265903
930,1230,996,1230,996,1266,930,1266,0.801521
345,1226,438,1226,438,1275,345,1275,0.70335644
433,1224,501,1227,499,1271,431,1269,0.78367156
30,1146,119,1144,120,1179,31,1181,0.8355396
129,1145,210,1145,210,1180,129,1180,0.8306757
220,1144,298,1142,299,1174,220,1177,0.84854984
632,1141,695,1141,695,1171,632,1171,0.7006964
931,1140,993,1138,994,1169,932,1171,0.73189366
586,1139,624,1139,624,1171,586,1171,0.5258822
457,1141,473,1140,475,1174,459,1175,0.5085559
886,1135,926,1135,926,1170,886,1170,0.6277664
117,1086,185,1086,185,1119,117,1119,0.8187761
258,1085,306,1085,306,1113,258,1113,0.8471275
191,1082,248,1082,248,1117,191,1117,0.8019308
313,1084,365,1084,365,1112,313,1112,0.87015194
927,1078,993,1080,992,1110,926,1108,0.7194507
916,1085,938,1082,941,1102,919,1105,0.4306531
28,1077,107,1077,107,1116,28,1116,0.8280196
582,1075,698,1075,698,1116,582,1116,0.5901785
461,1083,472,1083,472,1110,461,1110,0.620276
885,1078,928,1075,930,1109,887,1111,0.5065025
164,1022,209,1022,209,1055,164,1055,0.80076367
645,1021,705,1021,705,1048,645,1048,0.82780707
89,1017,170,1020,169,1059,88,1057,0.5890222
460,1023,472,1024,469,1050,458,1049,0.5302987
20,1017,90,1017,90,1057,20,1057,0.702428
580,1018,637,1018,637,1053,580,1053,0.84189016
866,1014,996,1016,995,1054,865,1052,0.61053073
209,959,283,957,284,987,210,989,0.7570305
142,951,205,954,203,989,140,986,0.5930297
592,948,694,953,692,988,591,983,0.64507633
443,949,480,953,476,990,439,986,0.63170105
890,940,996,952,992,993,885,982,0.51397127
274,872,355,869,356,906,275,908,0.8657356
99,871,178,868,180,904,100,907,0.8573994
637,873,681,871,683,899,639,902,0.76500934
34,871,91,871,91,901,34,901,0.90763783
198,871,263,869,264,899,198,901,0.867692
568,864,633,864,633,901,568,901,0.8233914
800,861,892,864,890,902,799,899,0.5805696
27,821,88,818,89,849,28,851,0.83345085
249,815,307,819,305,857,246,853,0.63214624
173,819,239,819,239,849,173,849,0.8220772
308,816,431,815,432,853,309,855,0.7190684
639,817,707,813,709,847,640,851,0.7839318
432,813,531,813,531,852,432,852,0.70614165
726,811,813,814,811,850,725,847,0.7700983
567,812,632,812,632,849,567,849,0.72630334
570,772,665,772,665,810,570,810,0.82163894
80,773,144,773,144,807,80,807,0.79118913
746,765,928,767,928,806,746,804,0.6410774
23,766,73,762,76,805,26,808,0.54229206
493,685,664,688,663,755,491,752,0.67053634
339,681,484,681,484,748,339,748,0.8043482
176,678,324,678,324,748,176,748,0.8244935
666,671,846,671,846,749,666,749,0.7328756
478,604,685,599,686,639,478,643,0.7063295
336,604,463,601,464,636,337,639,0.8518728
596,536,662,536,662,578,596,578,0.8570338
538,540,586,540,586,573,538,573,0.88035214
363,534,427,534,427,572,363,572,0.79833025
434,527,528,529,527,583,433,581,0.784478
555,489,642,489,642,529,555,529,0.8870825
863,488,949,488,949,530,863,530,0.7945507
669,486,750,488,749,531,668,529,0.83392847
376,490,436,490,436,521,376,521,0.7592182
758,486,854,486,854,528,758,528,0.83663034
452,487,543,487,543,522,452,522,0.8479736
258,488,346,486,347,522,259,524,0.841309
73,488,244,484,245,520,74,524,0.84696466
400,353,514,353,514,447,400,447,0.7748619
716,344,869,356,863,431,710,419,0.7141496
532,331,723,345,715,451,525,437,0.6883312
151,325,392,352,381,445,141,419,0.5809003
482,263,507,263,507,282,482,282,0.6788168
412,260,464,260,464,283,412,283,0.45193282
511,255,597,258,596,287,510,284,0.61888653
220,155,462,157,461,208,220,206,0.67342156
564,151,729,151,729,209,564,209,0.77040267
474,153,553,156,552,208,473,206,0.78043616
507,73,633,73,633,113,507,113,0.818943
389,61,491,65,490,111,387,107,0.5893714
