700,2143,760,2143,760,2166,700,2166,
772,2140,816,2140,816,2171,772,2171,day
494,2141,581,2141,581,2164,494,2164,issued
198,2135,243,2135,243,2164,198,2164,
595,2138,684,2138,684,2169,595,2169,
257,2137,359,2137,359,2163,257,2163,invoi
374,2137,430,2137,430,2166,374,2166,
445,2136,478,2136,478,2166,445,2166,be
595,2098,655,2098,655,2125,595,2125,ngay
313,2096,346,2096,346,2119,313,2119,se
432,2091,492,2091,492,2118,432,2118,xuat
358,2090,419,2090,419,2117,358,2117,duoc
509,2093,582,2093,582,2123,509,2123,tr
256,2090,301,2090,301,2116,256,2116,don
195,2088,242,2088,242,2118,195,2118,Hoa
520,2043,610,2043,610,2079,520,2079,(THANK
625,2043,684,2043,684,2079,625,2079,YOU)
476,2044,510,2044,510,2074,476,2074,UN
255,2043,315,2043,315,2071,255,2071,CHAN
417,2043,464,2043,464,2073,417,2073,CAM
328,2042,402,2042,402,2071,328,2071,THANH
195,2040,243,2040,243,2073,195,2073,XIN
712,1907,774,1907,774,1940,712,1940,0.
520,1870,580,1870,580,1894,520,1894,ngay
654,1869,711,1869,711,1893,654,1893,qua
66,1860,125,1860,125,1893,66,1893,ong
594,1862,642,1862,642,1892,594,1892,hon
461,1862,509,1862,509,1891,461,1891,den
387,1861,445,1861,445,1889,387,1889,2021
137,1861,198,1861,198,1889,137,1889,dism
283,1858,331,1858,331,1896,283,1896,luy
345,1861,376,1861,376,1889,345,1889,tu
211,1857,271,1857,271,1889,211,1889,tich
477,1817,491,1817,491,1842,477,1842,g
298,1772,362,1772,362,1803,298,1803,giao
268,1775,287,1775,287,1797,268,1797,
211,1768,259,1768,259,1803,211,1803,luy
137,1768,198,1768,198,1799,137,1799,tich
374,1770,445,1770,445,1800,374,1800,di
63,1768,123,1768,123,1798,63,1798,D
225,1729,300,1729,300,1752,225,1752,vien
332,1725,476,1725,476,1750,332,1750,0370231345
166,1722,209,1722,209,1752,166,1752,Hoi
108,1722,154,1722,154,1752,108,1752,the
62,1721,96,1721,96,1751,62,1751,Ma
787,1634,876,1634,876,1665,787,1665,
79,1628,140,1628,140,1658,79,1658,BIDY
787,1542,876,1542,876,1573,787,1573,
256,1538,330,1538,330,1566,256,1566,TIVE
140,1539,202,1539,202,1566,140,1566,TIEN
67,1534,127,1534,127,1566,67,1566,
210,1536,245,1536,245,1567,210,1567,
212,1495,275,1495,275,1521,212,1521,chiaa
791,1497,875,1497,875,1527,791,1527,
68,1491,125,1491,125,1524,68,1524,ong
348,1499,362,1499,362,1520,348,1520,
286,1496,348,1496,348,1521,286,1521,thue
139,1496,198,1496,198,1522,139,1522,ti
803,1452,875,1452,875,1480,803,1480,5
139,1449,207,1449,207,1476,139,1476,thue
65,1448,125,1448,125,1475,65,1475,Tien
788,1405,861,1405,861,1434,788,1434,2
82,1400,199,1400,199,1431,82,1431,
789,1361,863,1361,863,1389,789,1389,753
110,1355,196,1355,196,1385,110,1385,(3VAT)
80,1354,97,1354,97,1383,80,1383,5
214,1314,277,1314,277,1343,214,1343,gi
286,1314,345,1314,345,1342,286,1342,gi
65,1312,126,1312,126,1344,65,1344,Tong
864,1317,879,1317,879,1343,864,1343,O
139,1311,200,1311,200,1340,139,1340,t
760,1223,848,1223,848,1254,760,1254,26
583,1222,674,1222,674,1254,583,1254,26
84,1221,271,1221,271,1247,84,1247,
512,1223,522,1223,522,1249,512,1249,L
820,1178,877,1178,877,1207,820,1207,
776,1179,806,1179,806,1206,776,1206,
258,1176,360,1176,360,1202,258,1202,ASFPAIN
375,1174,422,1174,422,1204,375,1204,
183,1173,244,1173,244,1201,183,1201,KHOA
124,1174,170,1174,170,1200,124,1200,NHA
65,1172,108,1172,108,1201,65,1201,CHI
774,1132,849,1132,849,1161,774,1161,3
582,1130,670,1130,670,1163,582,1163,30
452,1131,523,1131,523,1159,452,1159,116
84,1130,271,1130,271,1156,84,1156,03123305001166
820,1086,879,1086,879,1117,820,1117,
66,1082,126,1082,126,1110,66,1110,HANH
787,1084,808,1084,808,1117,787,1117,5
139,1081,171,1081,171,1110,139,1110,LA
85,1037,271,1037,271,1065,85,1065,0170751003:45
777,1041,851,1041,851,1070,777,1070,7
583,1039,673,1039,673,1070,583,1070,23
449,1037,525,1037,525,1067,449,1067,6,324
820,995,877,995,877,1023,820,1023,
184,992,255,992,255,1018,184,1018,HANDI
110,991,169,991,169,1018,110,1018,
788,994,806,994,806,1025,788,1025,5
64,990,98,990,98,1019,64,1019,CA
761,950,848,950,848,979,761,979,46
582,948,673,948,673,980,582,980,46
83,947,271,947,271,976,83,976,033360575000565
820,905,877,905,877,933,820,933,
375,900,423,900,423,931,375,931,QUA
197,900,273,900,273,927,197,927,ONEGR
789,903,806,903,806,933,789,933,
287,901,316,901,316,929,287,929,VI
333,900,362,900,362,929,333,929,10
153,900,187,900,187,930,153,930,
66,896,142,896,142,929,66,929,TRUNG
819,811,881,811,881,843,819,843,TIEN
730,810,807,810,807,840,730,840,Thanh
641,810,687,810,687,840,641,840,gin
583,810,628,810,628,840,583,840,DUN
479,809,556,809,556,838,479,838,LUONG
124,807,184,807,184,836,124,836,PHAM
65,808,112,808,112,837,65,837,SAN
436,808,467,808,467,839,436,839,
155,764,216,764,216,794,155,794,hany
435,764,511,764,511,794,435,794,TRANG
362,764,422,764,422,791,362,791,THUY
228,764,291,764,291,791,228,791,DOAN
304,762,347,762,347,791,304,791,THY
65,762,141,762,141,790,65,790,Khach
126,721,198,721,198,748,126,748,ngan
229,717,349,717,349,750,229,750,0026
66,717,114,717,114,747,66,747,Thu
717,673,793,673,793,703,717,703,15:40
641,672,701,672,701,703,641,703,Gio:
202,672,305,672,305,700,202,700,
64,668,131,668,131,701,64,701,Quay
748,626,862,626,862,661,748,661,1/6/2021
641,628,714,628,714,661,641,661,Ngay:
218,634,226,634,226,649,218,649,
234,625,467,625,467,654,234,654,
169,628,216,628,216,652,169,652,don
108,624,156,624,156,653,108,653,Hoa
65,623,98,623,98,655,65,655,Sa
