250,726,293,726,293,752,250,752,HẸN
204,724,247,724,247,750,204,750,ƠN!,
117,726,154,726,154,750,117,750,XIN
420,723,487,723,487,748,420,748,KHÁCH
373,720,419,720,419,753,373,753,QUÝ
336,721,375,721,375,753,336,753,LẠI
158,722,201,722,201,749,158,749,CẢM
296,721,338,721,338,749,296,749,GĂP
156,681,191,681,191,702,156,702,dư:
450,680,538,680,538,703,450,703,184.000
116,681,153,681,153,702,116,702,còn
66,680,112,680,112,702,66,702,Tiền
451,651,539,651,539,671,451,671,200.000
66,650,134,650,134,672,66,672,Khách
139,649,178,649,178,671,139,671,trả:
124,611,172,611,172,638,124,638,phải
466,612,539,612,539,633,466,633,16.000
66,611,119,611,119,636,66,636,Tổng
173,611,211,611,211,634,173,634,trả:
185,581,247,581,247,606,185,606,(0%):
67,582,125,582,125,602,67,602,Chiết
128,579,183,579,183,603,128,603,khẩu
522,582,541,582,541,601,522,601,0
464,548,542,548,542,573,464,573,16.000
67,548,121,548,121,573,67,573,Tổng
123,548,173,548,173,572,123,572,tiền:
473,501,538,501,538,524,473,524,10,000
99,499,150,499,150,525,99,525,Bánh
365,499,431,499,431,524,365,524,10.000
150,498,216,498,216,526,150,526,gối ĐT
75,500,88,500,88,523,75,523,2
484,462,537,462,537,485,484,485,6,000
154,459,239,459,239,484,154,484,baget ĐT
375,460,429,460,429,483,375,483,6.000
326,464,337,464,337,482,326,482,1
100,459,149,459,149,482,100,482,Bánh
77,460,88,460,88,481,77,481,1
436,420,495,420,495,441,436,441,Thành
315,421,340,421,340,440,315,440,SL
102,418,151,418,151,445,102,445,Hàng
497,419,533,419,533,441,497,441,tiền
389,419,426,419,426,442,389,442,bán
353,419,386,419,386,443,353,443,Giá
155,419,190,419,190,441,155,441,hóa
207,361,250,361,250,378,207,378,nam
120,357,157,357,157,380,120,380,chỉ:
162,358,204,358,204,382,162,382,Việt
86,356,119,356,119,381,86,381,Địa
161,330,214,330,214,351,161,351,thoại:
228,329,330,329,330,349,228,349,000000001
116,328,157,328,157,352,116,352,điện
86,327,114,327,114,349,86,349,Số
150,297,200,297,200,321,150,321,hàng:
88,298,147,298,147,316,88,316,Khách
339,297,393,297,393,316,339,316,thanh
268,296,315,296,315,320,268,320,hàng
205,296,264,296,264,316,205,316,Khách
395,294,438,294,438,318,395,318,toán
318,294,339,294,339,317,318,317,lẻ
286,268,373,268,373,288,286,288,thungan6
225,267,276,267,276,290,225,290,hàng:
185,266,221,266,221,286,185,286,bán
143,266,181,266,181,286,143,286,viên
88,265,136,265,136,286,88,286,Nhân
201,237,310,237,310,257,201,257,12/20/2020
319,237,422,237,422,258,319,258,6:14:48PM
141,235,183,235,183,257,141,257,bán:
88,234,139,234,139,260,88,260,Ngày
201,205,350,205,350,226,201,226,HDC201220-273
158,204,195,204,195,226,158,226,HĐ:
254,166,311,166,311,193,254,193,ĐƠN
370,166,404,166,404,193,370,193,LẺ
316,164,366,164,366,193,316,193,BÁN
197,164,253,164,253,193,197,193,HÓA
128,112,298,112,298,134,128,134,thoại: 04.33115757
77,111,121,111,121,135,77,135,Điện
79,74,163,74,163,98,79,98,Tâng1+2
333,75,361,75,361,97,333,97,La
223,74,254,74,254,98,223,98,Xa
392,76,441,76,441,100,392,100,Đông
361,75,389,75,389,97,361,97,Hà
287,73,333,73,333,97,287,97,Phúc
252,73,284,73,284,97,252,97,La-
134,34,179,34,179,59,134,59,THỊ
228,32,303,32,303,57,228,57,THÀNH
174,31,224,31,224,60,174,60,ĐỨC
76,32,131,32,131,58,76,58,SIÊU
67,419,101,419,101,443,67,443,STT
325,500,335,500,335,523,325,523,1
168,74,219,74,219,97,168,97,TTTM
