210,951,218,951,218,957,210,957,In
348,944,399,944,399,973,348,973,Thuy
286,944,338,944,338,968,286,968,Xuan
156,945,207,945,207,967,156,967,Name
58,944,142,944,142,966,58,966,Cashier
237,943,276,943,276,969,237,969,241
33,945,49,945,49,964,33,964,x
218,915,310,915,310,940,218,940,tljnewbill
324,918,332,918,332,935,324,935,1
168,914,205,914,205,937,168,937,PW:
107,913,155,913,155,937,107,937,wifi
36,912,95,912,95,938,36,938,[Free
288,891,340,891,340,912,288,912,ngay
217,884,279,884,279,912,217,912,trong
155,884,206,884,206,908,155,908,GTGT
107,884,146,884,146,907,107,907,don
32,882,96,882,96,906,32,906,xxhoa
215,858,243,858,243,880,215,880,CO
348,855,401,855,401,880,348,880,xuat
301,855,338,855,338,878,301,878,tri
251,853,291,853,291,884,251,884,gia
121,853,156,853,156,877,121,877,lai
167,851,204,851,204,878,167,878,chi
30,848,110,848,110,879,30,879,xxBien
426,795,522,795,522,819,426,819,16:50:02
289,794,412,794,412,821,289,821,2020/12/22
36,793,147,793,147,819,36,819,DATE/TIME
376,766,521,766,521,787,376,787,Exxxxxxxxxx442
98,764,171,764,171,787,98,787,NUMBER
326,764,375,764,375,786,326,786,4221
35,760,88,760,88,788,35,788,CARD
447,734,524,734,524,763,447,763,69,000
36,732,111,732,111,757,36,757,AMOUNT
377,702,523,702,523,730,377,730,TECHCOM-BANK
97,702,149,702,149,728,97,728,TYPE
35,700,88,700,88,728,35,728,CARD
187,655,196,655,196,670,187,670,L
206,643,279,643,279,669,206,669,CREDIT
292,641,344,641,344,670,292,670,CARD
432,595,446,595,446,612,432,612,a
451,584,525,584,525,613,451,613,000
376,582,426,582,426,612,376,612,69
207,581,304,581,304,611,207,611,CARD
39,581,178,581,178,607,39,607,CREDIT
433,532,447,532,447,555,433,555,e
451,525,526,525,526,553,451,553,1000
40,520,158,520,158,548,40,548,TOTALS
375,516,429,516,429,553,375,553,69
435,512,444,512,444,523,435,523,5
451,494,526,494,526,521,451,521,000
375,490,434,490,434,523,375,523,69
43,489,227,489,227,520,43,520,SUBTOTAL
64,434,186,434,186,463,64,463,Strawberry
256,431,307,431,307,460,256,460,cak 1
199,433,247,433,247,459,199,459,roll
445,428,530,428,530,463,445,463,42,000
38,433,56,433,56,455,38,455,x
449,401,527,401,527,432,449,432,27,000
114,402,164,402,164,429,114,429,Tart
64,400,104,400,104,431,64,431,Egg
36,403,56,403,56,424,36,424,x
335,347,454,347,454,371,335,371,12/22/2020
464,345,529,345,529,372,464,372,16:50
123,346,225,346,225,368,123,368,05200063
41,344,118,344,118,367,41,367,POS:01
442,316,516,316,516,339,442,339,GoFood
331,316,406,316,406,339,331,339,Baeming
270,315,320,315,320,342,270,342,Now,
417,318,432,318,432,339,417,339,&
195,313,262,313,262,342,195,342,livery
41,314,150,314,150,337,41,337,GrabFood
161,314,202,314,202,341,161,341,Del
223,287,273,287,273,314,223,314,giac
393,287,429,287,429,310,393,310,noi
343,286,383,286,383,311,343,311,tan
282,284,335,284,335,313,282,313,hang
440,284,481,284,481,312,440,312,tai
102,284,142,284,142,309,102,309,les
149,282,214,282,214,307,149,307,JOURS
41,280,96,280,96,308,41,308,TOUS
56,254,166,254,166,280,56,280,Telephone
307,254,362,254,362,280,307,280,4038
246,254,302,254,302,280,246,280,3795
177,258,190,258,190,281,177,281,:
197,253,240,253,240,281,197,281,024
394,226,502,226,502,250,394,250,District,
333,225,385,225,385,253,333,253,Giay
103,225,154,225,154,252,103,252,Vong
514,227,532,227,532,251,514,251,H
210,223,273,223,273,253,210,253,Ward,
164,225,203,225,203,248,164,248,Hau
283,224,325,224,325,249,283,249,Cau
41,221,94,221,94,248,41,248,Dich
491,195,531,195,531,220,491,220,Thu
297,194,369,194,369,223,297,223,Iding,
260,195,302,195,302,222,260,222,bui
142,196,246,196,246,216,142,216,Indochina
429,194,482,194,482,220,429,220,Xuan
378,192,420,192,420,220,378,220,241
90,193,130,193,130,218,90,218,202
44,192,91,192,91,218,44,218,102-
140,163,169,163,169,189,140,189,HN
90,161,132,161,132,189,90,189,IPH
44,160,83,160,83,189,44,189,TLJ
179,31,426,31,426,78,179,78,TOUS COJUURS
