183,1534,820,1534,820,1566,183,1566,
223,1360,236,1360,236,1389,223,1389,
79,1352,217,1352,217,1385,79,1385,CASHIER
296,1351,377,1351,377,1387,296,1387,3202
856,1352,880,1352,880,1394,856,1394,B
182,1304,396,1304,396,1338,182,1338,02437960191
145,1311,156,1311,156,1337,145,1337,
79,1300,136,1300,136,1337,79,1337,Tel
183,1262,196,1262,196,1288,183,1288,
223,1254,541,1254,541,1291,223,1291,infook
81,1254,176,1254,176,1287,81,1287,Email
160,1213,219,1213,219,1238,160,1238,cam
239,1212,280,1212,280,1239,239,1239,on
77,1203,141,1203,141,1239,77,1239,Xin
302,1203,315,1203,315,1239,302,1239,
726,1167,736,1167,736,1194,726,1194,
579,1156,661,1156,661,1191,579,1191,OTYS
460,1156,560,1156,560,1189,460,1189,TOTAL
201,1156,300,1156,300,1188,201,1188,ITEMS
81,1155,179,1155,179,1188,81,1188,TOTAL
357,1154,397,1154,397,1193,357,1193,3
859,1156,881,1156,881,1194,859,1194,3
761,1060,881,1060,881,1099,761,1099,20,000
324,1066,335,1066,335,1091,324,1091,
199,1055,322,1055,322,1093,199,1093,CHANGE
81,1056,162,1056,162,1090,81,1090,CASH
761,1010,879,1010,879,1048,761,1048,81
80,1004,162,1004,162,1042,80,1042,CASH
760,879,882,879,882,959,760,959,81,000
78,877,222,877,222,951,78,951,PAYMENT
426,829,603,829,603,867,426,867,ITEMPRICE
225,831,399,831,399,866,225,866,EXEMPTION
83,829,202,829,202,862,83,862,SURTAX
760,829,884,829,884,867,760,867,81
755,756,886,756,886,823,755,823,81,000
80,747,185,747,185,824,80,824,TOTAL
764,654,885,654,885,696,764,696,43,000
107,650,387,650,387,692,107,692,048691216090545
484,655,604,655,604,693,484,693,48
670,660,682,660,682,687,670,687,
526,604,606,604,606,645,526,645,175g
323,603,424,603,424,643,323,643,Funny
441,604,505,604,505,639,441,639,Mix
665,601,744,601,744,644,665,644,
163,602,225,602,225,638,163,638,Keo
243,601,304,601,304,638,243,638,deo
82,601,145,601,145,637,82,637,003
623,603,647,603,647,644,623,644,f
768,556,887,556,887,595,768,595,18,000
487,555,605,555,605,594,487,594,18,000
669,560,698,560,698,586,669,586,1
106,554,384,554,384,587,106,587,0x4000415043506
306,506,501,506,501,541,306,541,Schogetter
723,505,788,505,788,549,723,549,33g
523,505,603,505,603,539,523,539,mini
163,504,284,504,284,542,163,542,MAJSCL
623,504,707,504,707,541,623,541,Dark
82,502,146,502,146,538,82,538,002
770,458,887,458,887,498,770,498,15,000
671,460,685,460,685,492,671,492,1
490,457,605,457,605,493,490,493,15
108,456,388,456,388,490,108,490,04885038911
466,416,547,416,547,446,466,446,
665,408,746,408,746,446,665,446,Mogu
167,408,342,408,342,443,167,443,MoguMogu)
564,407,647,407,647,447,564,447,Mogu
364,407,446,407,446,441,364,441,Nuoc
84,403,143,403,143,440,84,440,001
768,312,887,312,887,344,768,344,AMOUNT
624,308,690,308,690,347,624,347,QTY
506,308,607,308,607,344,506,344,PRICE
92,307,252,307,252,343,92,343,ITEMCODE
308,209,513,209,513,248,308,248,2021-01 20
94,206,204,206,204,245,94,245,IDATEJ
530,208,894,208,894,251,530,251,19:
366,158,469,158,469,194,366,194,22:00
207,159,308,159,308,192,207,192,09:00
89,159,187,159,187,195,89,195,OPEN
326,161,348,161,348,194,326,194,
271,112,447,112,447,141,271,141,INDOCHINA
92,111,248,111,248,146,92,146,KEMARKET
