369,1958,427,1958,427,1979,369,1979,
479,1958,513,1958,513,1978,479,1978,
415,1957,472,1957,472,1978,415,1978,
575,1954,648,1954,648,1982,575,1982,
528,1954,589,1954,589,1980,528,1980,
658,1948,705,1948,705,1979,658,1979,laii
269,1877,305,1877,305,1896,269,1896,
239,1878,260,1878,260,1898,239,1898,
200,1879,219,1879,219,1894,200,1894,
120,1875,194,1875,194,1896,120,1896,
482,1872,544,1872,544,1896,482,1896,
387,1873,444,1873,444,1891,387,1891,
542,1871,637,1871,637,1898,542,1898,
762,1868,793,1868,793,1894,762,1894,m
651,1866,707,1866,707,1894,651,1894,tish
714,1861,763,1861,763,1895,714,1895,
290,1808,306,1808,306,1827,290,1827,
395,1803,438,1803,438,1830,395,1830,sp
233,1801,290,1801,290,1834,233,1834,
119,1801,197,1801,197,1833,119,1833,
443,1806,455,1806,455,1824,443,1824,
597,1802,621,1802,621,1830,597,1830,
455,1800,508,1800,508,1826,455,1826,
206,1801,224,1801,224,1828,206,1828,
523,1796,590,1796,590,1827,523,1827,
625,1794,683,1794,683,1827,625,1827,
692,1794,744,1794,744,1827,692,1827,trần
143,1774,180,1774,180,1795,143,1795,
657,1766,707,1766,707,1792,657,1792,
459,1762,549,1762,549,1792,459,1792,
193,1763,285,1763,285,1790,193,1790,khach
558,1763,616,1763,616,1788,558,1788,
771,1762,850,1762,850,1790,771,1790,trong
392,1762,435,1762,435,1789,392,1789,
625,1763,644,1763,644,1788,625,1788,
713,1753,764,1753,764,1787,713,1787,doi
398,1697,411,1697,411,1703,398,1703,T
327,1692,371,1692,371,1708,327,1708,
512,1694,520,1694,520,1705,512,1705,F
462,1692,509,1692,509,1707,462,1707,
427,1689,455,1689,455,1707,427,1707,
529,1686,589,1686,589,1707,529,1707,
596,1679,665,1679,665,1706,596,1706,
686,1678,725,1678,725,1707,686,1707,21
402,1627,479,1627,479,1652,402,1652,
328,1626,400,1626,400,1653,328,1653,
610,1626,644,1626,644,1651,610,1651,
542,1623,604,1623,604,1654,542,1654,
492,1625,535,1625,535,1653,492,1653,
470,1514,567,1514,567,1541,470,1541,
578,1512,644,1512,644,1541,578,1541,
388,1511,459,1511,459,1543,388,1543,Tiên
758,1507,890,1507,890,1540,758,1540,745,000
393,1433,417,1433,417,1447,393,1447,
409,1427,455,1427,455,1452,409,1452,
466,1420,558,1420,558,1446,466,1446,
568,1419,642,1419,642,1446,568,1446,
770,1417,889,1417,889,1444,770,1444,
559,1361,641,1361,641,1392,559,1392,
464,1360,551,1360,551,1394,464,1394,Chiệt
872,1359,891,1359,891,1385,872,1385,D
396,1316,475,1316,475,1339,396,1339,
488,1311,548,1311,548,1337,488,1337,
558,1308,639,1308,639,1339,558,1339,
768,1300,889,1300,889,1332,768,1332,745,000
190,1212,250,1212,250,1240,190,1240,000
123,1211,181,1211,181,1240,123,1240,560
832,1198,889,1198,889,1232,832,1232,000
763,1197,822,1197,822,1230,763,1230,560
371,1160,384,1160,384,1177,371,1177,
122,1153,194,1153,194,1184,122,1184,Sua
202,1151,281,1151,281,1188,202,1188,Meiji
395,1156,420,1156,420,1173,395,1173,
289,1151,352,1151,352,1182,289,1182,
461,1151,519,1151,519,1175,461,1175,
534,1151,582,1151,582,1173,534,1173,
353,1150,381,1150,381,1180,353,1180,
608,1146,705,1146,705,1180,608,1180,hant)
120,1093,162,1093,162,1125,120,1125,05
166,1090,229,1090,229,1122,166,1122,000
828,1080,883,1080,883,1113,828,1113,
779,1080,824,1080,824,1112,779,1112,66
290,1042,301,1042,301,1060,290,1060,E
161,1037,209,1037,209,1062,161,1062,
218,1034,282,1034,282,1067,218,1067,gạo
123,1036,169,1036,169,1063,123,1063,Ba
442,1033,539,1033,539,1060,442,1060,
308,1035,340,1035,340,1060,308,1060,
371,1034,396,1034,396,1057,371,1057,
360,1033,374,1033,374,1056,360,1056,
426,1033,434,1033,434,1050,426,1050,
126,978,161,978,161,1000,126,1000,
168,975,225,975,225,1000,168,1000,000
828,962,885,962,885,995,828,995,OOD
782,962,821,962,821,995,782,995,7
465,924,477,924,477,931,465,931,
415,918,461,918,461,941,415,941,
324,917,400,917,400,944,324,944,
117,912,253,912,253,940,117,940,Nissin
265,912,319,912,319,942,265,942,
165,855,224,855,224,880,165,880,
117,855,158,855,158,883,117,883,45
778,842,824,842,824,874,778,874,45
823,840,882,840,882,873,823,873,
407,802,428,802,428,812,407,812,
225,798,280,798,280,817,225,817,
469,797,500,797,500,817,469,817,
117,793,209,793,209,823,117,823,Chac
451,798,462,798,462,815,451,815,
115,733,186,733,186,764,115,764,
198,734,224,734,224,767,198,767,
559,729,599,729,599,756,559,756,
227,732,245,732,245,762,227,762,
783,720,885,720,885,753,783,753,
111,628,175,628,175,657,111,657,
192,625,328,625,328,654,192,654,
346,623,386,623,386,656,346,656,4
128,588,205,588,205,613,128,613,
216,585,293,585,293,616,216,616,
354,584,485,584,485,607,354,607,
384,519,417,519,417,535,384,535,
428,520,437,520,437,533,428,533,
443,515,509,515,509,537,443,537,
603,517,624,517,624,524,603,524,
670,505,720,505,720,525,670,525,02
373,473,383,473,383,485,373,485,
412,463,467,463,467,492,412,492,
540,462,651,462,651,490,540,490,
482,462,532,462,532,492,482,492,HD
407,419,488,419,488,446,407,446,
591,417,703,417,703,446,591,446,HANG
316,416,390,416,390,450,316,450,
500,416,580,416,580,446,500,446,
343,357,362,357,362,368,343,368,
357,354,395,354,395,369,357,369,
389,351,470,351,470,368,389,368,
566,347,625,347,625,366,566,366,
506,346,575,346,575,368,506,368,
630,343,689,343,689,368,630,368,
393,301,485,301,485,334,393,334,Dong
557,301,615,301,615,329,557,329,
502,300,548,300,548,330,502,330,
289,275,322,275,322,290,289,290,
352,275,361,275,361,284,352,284,
222,270,262,270,262,296,222,296,
155,266,212,266,212,294,155,294,Chi
437,267,507,267,507,291,437,291,
364,270,386,270,386,291,364,291,
406,268,429,268,429,296,406,296,
715,263,797,263,797,293,715,293,quận
524,265,589,265,589,290,524,290,
653,261,708,261,708,294,653,294,
604,263,645,263,645,290,604,290,
806,261,852,261,852,292,806,292,Ha
452,199,485,199,485,215,452,215,
246,192,329,192,329,229,246,229,
636,194,679,194,679,221,636,221,
342,193,392,193,392,225,342,225,
686,187,761,187,761,218,686,218,
