331,1080,445,1080,445,1122,331,1122,công
212,1074,313,1074,313,1126,212,1126,Tổng
475,1074,639,1074,639,1113,475,1113,60
240,1025,368,1025,368,1066,240,1066,khuyen
552,1023,640,1023,640,1061,552,1061,dung
386,1024,466,1024,466,1058,386,1058,
489,1014,537,1014,537,1065,489,1065,Áp
325,987,397,987,397,1011,325,1011,2507
470,878,618,878,618,910,470,910,60
173,829,223,829,223,868,173,868,ng
434,825,530,825,530,850,434,850,coca
242,824,268,824,268,863,242,863,
296,824,314,824,314,858,296,858,1
336,813,412,813,412,855,336,855,cốc
65,766,99,766,99,805,65,805,
168,706,251,706,251,750,168,750,ung
268,704,322,704,322,750,268,750,op
342,704,394,704,394,738,342,738,la
414,705,435,705,435,741,414,741,
557,698,605,698,605,734,557,734,tr
459,695,534,695,534,735,459,735,cha
87,648,136,648,136,688,87,688,1x
166,646,241,646,241,683,166,683,Coin
262,645,361,645,361,680,262,680,sườn
387,642,508,642,508,685,387,685,nướng
531,647,555,647,555,678,531,678,
578,641,624,641,624,675,578,675,tr
223,544,308,544,308,582,223,582,nhận
162,543,202,543,202,578,162,578,
324,540,389,540,389,574,324,574,lúc
410,531,531,531,531,573,410,573,11
189,484,247,484,247,521,189,521,
270,486,372,486,372,516,270,516,thanh
398,479,493,479,493,515,398,515,toan
247,409,282,409,282,461,247,461,
284,396,435,396,435,459,284,459,2507
52,305,135,305,135,333,52,333,khách
147,303,217,303,217,336,147,336,hana
248,297,345,297,345,332,248,332,
101,258,153,258,153,286,101,286,don
165,256,244,256,244,288,165,288,hàng
49,257,91,257,91,287,49,287,
271,244,576,244,576,278,271,278,150121-NMUD-250
207,208,283,208,283,235,207,235,15
298,207,365,207,365,233,298,233,2021
384,203,468,203,468,233,384,233,11
113,155,178,155,178,188,113,188,Cơm
194,150,280,150,280,193,194,193,Việt
341,151,448,151,448,188,341,188,Dương
301,155,325,155,325,186,301,186,
469,145,549,145,549,181,469,181,Khuê
122,40,538,40,538,122,122,122,
77,939,634,939,634,974,77,974,1
