538,1967,735,1967,735,2009,538,2009,01.11
418,1963,458,1963,458,1995,418,1995,1%
476,1960,524,1960,524,1998,476,1998,từ
297,1958,399,1958,399,1993,297,1993,Vinid
219,1951,281,1951,281,1993,219,1993,
119,1947,198,1947,198,1984,119,1984,Tích
619,1865,702,1865,702,1902,619,1902,QUỐC
520,1861,604,1861,604,1899,520,1899,TOÀN
341,1865,499,1865,499,1899,341,1899,VINMARTH
159,1857,319,1857,319,1890,159,1890,VINMART
702,1824,763,1824,763,1861,702,1861,TAI
620,1818,683,1818,683,1853,620,1853,GIA
520,1812,606,1812,606,1850,520,1850,GIẢM
380,1809,464,1809,464,1844,380,1844,HĂNG
479,1811,504,1811,504,1847,479,1847,A
299,1805,366,1805,366,1847,299,1847,MẶT
202,1802,285,1802,285,1839,202,1839,TRAM
100,1799,184,1799,184,1835,100,1835,HANG
628,1547,851,1547,851,1587,628,1587,Vinmart
449,1542,606,1542,606,1577,449,1577,Website
209,1532,425,1532,425,1568,209,1568,0247
29,1523,189,1523,189,1558,29,1558,Hot
689,1497,755,1497,755,1535,689,1535,LẠI
527,1491,597,1491,597,1529,527,1529,HEN
610,1489,675,1489,675,1532,610,1532,GẶP
470,1483,515,1483,515,1522,470,1522,VÀ
351,1481,454,1481,454,1516,351,1516,KHÁCH
270,1474,337,1474,337,1513,270,1513,QUÝ
208,1472,257,1472,257,1511,208,1511,ON
130,1469,195,1469,195,1508,130,1508,CẤM
812,1403,876,1403,876,1441,812,1441,day
716,1403,793,1403,793,1430,716,1430,same
573,1395,695,1395,695,1425,573,1425,Within
437,1390,556,1390,556,1420,437,1420,issued
372,1385,417,1385,417,1418,372,1418,be
273,1383,351,1383,351,1413,273,1413,Will
119,1379,253,1379,253,1410,119,1410,invoice
37,1375,97,1375,97,1406,37,1406,Tax
635,1344,719,1344,719,1384,635,1384,ngày
515,1343,619,1343,619,1379,515,1379,trong
432,1333,499,1333,499,1371,432,1371,đơn
353,1334,418,1334,418,1368,353,1368,hóa
253,1326,338,1326,338,1365,253,1365,xuất
175,1323,240,1323,240,1362,175,1362,Chỉ
620,1197,718,1197,718,1235,620,1235,GTGT)
